5.100E-13, 5.081E-13, 5.063E-13, 5.048E-13, 5.037E-13, 5.030E-13, 5.026E-13, 5.024E-13, 5.024E-13, 5.026E-13, 5.029E-13, 5.033E-13, 5.053E-13, 5.055E-13, 5.058E-13, 5.061E-13, 5.065E-13, 5.077E-13, 5.081E-13, 5.085E-13, 5.096E-13, 5.106E-13, 5.112E-13, 5.126E-13, 5.139E-13, 5.146E-13, 5.154E-13, 5.167E-13, 5.176E-13, 5.186E-13, 5.193E-13, 5.205E-13, 5.218E-13, 5.215E-13, 5.232E-13, 5.250E-13, 5.335E-13, 5.368E-13, 5.402E-13, 5.435E-13, 5.464E-13, 5.490E-13, 5.447E-13, 5.462E-13, 5.472E-13, 5.479E-13, 5.423E-13, 5.421E-13, 5.417E-13, 5.409E-13, 5.400E-13, 5.389E-13, 5.376E-13, 5.361E-13, 5.345E-13, 5.325E-13, 5.306E-13, 5.288E-13, 5.268E-13, 5.249E-13, 5.230E-13, 5.212E-13, 5.196E-13, 5.180E-13, 5.167E-13, 5.198E-13, 5.187E-13, 5.176E-13, 5.164E-13, 5.151E-13, 5.136E-13, 5.119E-13
4.657E-13, 4.695E-13, 4.781E-13, 4.863E-13, 4.907E-13, 4.937E-13, 4.951E-13, 4.957E-13, 4.974E-13, 5.010E-13, 5.081E-13, 5.151E-13, 5.227E-13, 5.304E-13, 5.291E-13, 5.385E-13, 5.488E-13, 5.543E-13, 5.547E-13, 5.486E-13, 5.464E-13, 5.424E-13, 5.398E-13, 5.401E-13, 5.362E-13, 5.313E-13, 5.276E-13, 5.256E-13, 5.250E-13, 5.238E-13, 5.226E-13, 5.217E-13, 5.214E-13, 5.230E-13, 5.271E-13, 5.396E-13, 5.566E-13, 5.689E-13, 5.738E-13, 5.770E-13, 5.836E-13, 5.882E-13, 5.928E-13, 5.961E-13, 5.951E-13, 5.965E-13, 5.976E-13, 5.982E-13, 5.984E-13, 5.983E-13, 5.981E-13, 5.979E-13, 5.976E-13, 5.973E-13, 5.966E-13, 5.935E-13, 5.805E-13, 5.485E-13, 5.221E-13, 5.132E-13, 5.099E-13, 5.067E-13, 4.982E-13, 4.896E-13, 4.828E-13, 4.768E-13, 4.710E-13, 4.680E-13, 4.672E-13, 4.641E-13, 4.618E-13, 4.640E-13
4.657E-13, 4.718E-13, 4.804E-13, 5.005E-13, 5.198E-13, 5.452E-13, 5.697E-13, 5.940E-13, 6.056E-13, 5.903E-13, 5.827E-13, 5.789E-13, 5.899E-13, 6.086E-13, 6.264E-13, 6.358E-13, 6.322E-13, 6.211E-13, 5.719E-13, 5.579E-13, 5.555E-13, 5.499E-13, 5.392E-13, 5.285E-13, 5.249E-13, 5.177E-13, 5.091E-13, 5.035E-13, 5.119E-13, 5.410E-13, 5.633E-13, 5.627E-13, 5.527E-13, 5.562E-13, 5.575E-13, 5.648E-13, 5.715E-13, 5.670E-13, 5.551E-13, 5.477E-13, 5.425E-13, 5.311E-13, 5.251E-13, 5.231E-13, 5.219E-13, 5.223E-13, 5.283E-13, 5.402E-13, 5.516E-13, 5.494E-13, 5.513E-13, 5.553E-13, 5.707E-13, 5.717E-13, 5.706E-13, 5.691E-13, 5.661E-13, 5.649E-13, 5.609E-13, 5.315E-13, 4.946E-13, 4.798E-13, 4.589E-13, 4.477E-13, 4.413E-13, 4.444E-13, 4.475E-13, 4.519E-13, 4.529E-13, 4.542E-13, 4.586E-13, 4.633E-13
7.049E-13, 7.356E-13, 7.500E-13, 7.699E-13, 7.997E-13, 8.274E-13, 8.485E-13, 8.635E-13, 8.627E-13, 8.508E-13, 8.158E-13, 7.792E-13, 7.781E-13, 7.524E-13, 7.310E-13, 7.300E-13, 7.296E-13, 7.329E-13, 7.360E-13, 8.618E-13, 9.804E-13, 9.645E-13, 9.117E-13, 8.467E-13, 8.069E-13, 7.969E-13, 7.818E-13, 7.819E-13, 7.888E-13, 7.899E-13, 7.580E-13, 7.215E-13, 6.874E-13, 6.594E-13, 6.450E-13, 6.360E-13, 6.276E-13, 6.248E-13, 6.169E-13, 6.090E-13, 5.990E-13, 5.863E-13, 5.816E-13, 5.805E-13, 5.745E-13, 5.681E-13, 5.690E-13, 5.715E-13, 5.932E-13, 6.638E-13, 6.320E-13, 5.823E-13, 5.767E-13, 5.754E-13, 5.743E-13, 5.748E-13, 5.718E-13, 5.107E-13, 5.000E-13, 4.977E-13, 4.943E-13, 4.878E-13, 4.802E-13, 4.785E-13, 4.816E-13, 4.954E-13, 5.206E-13, 5.426E-13, 5.428E-13, 5.464E-13, 5.955E-13, 6.566E-13
9.682E-13, 1.021E-12, 1.080E-12, 1.110E-12, 1.158E-12, 1.209E-12, 1.193E-12, 1.176E-12, 1.157E-12, 1.124E-12, 1.103E-12, 1.104E-12, 1.104E-12, 9.608E-13, 9.497E-13, 9.501E-13, 9.728E-13, 9.889E-13, 9.731E-13, 9.609E-13, 9.639E-13, 9.780E-13, 1.007E-12, 1.065E-12, 1.148E-12, 1.195E-12, 1.226E-12, 1.163E-12, 1.083E-12, 1.012E-12, 9.568E-13, 9.174E-13, 9.049E-13, 9.028E-13, 8.921E-13, 8.739E-13, 8.754E-13, 8.751E-13, 9.599E-13, 1.053E-12, 1.041E-12, 1.002E-12, 9.613E-13, 9.262E-13, 8.436E-13, 7.525E-13, 7.245E-13, 7.116E-13, 7.116E-13, 7.109E-13, 7.231E-13, 7.597E-13, 7.994E-13, 7.872E-13, 7.765E-13, 7.768E-13, 7.526E-13, 7.464E-13, 7.369E-13, 7.199E-13, 7.015E-13, 6.597E-13, 6.293E-13, 6.772E-13, 7.503E-13, 8.011E-13, 8.432E-13, 8.604E-13, 8.858E-13, 9.125E-13, 9.166E-13, 9.412E-13
1.312E-12, 1.282E-12, 1.287E-12, 1.351E-12, 1.385E-12, 1.367E-12, 1.384E-12, 1.417E-12, 1.418E-12, 1.381E-12, 1.331E-12, 1.280E-12, 1.243E-12, 1.199E-12, 1.149E-12, 1.134E-12, 1.141E-12, 1.136E-12, 1.090E-12, 1.066E-12, 1.057E-12, 1.061E-12, 1.071E-12, 1.391E-12, 1.435E-12, 1.616E-12, 1.856E-12, 1.807E-12, 1.641E-12, 1.475E-12, 1.403E-12, 1.294E-12, 1.149E-12, 1.095E-12, 1.112E-12, 1.131E-12, 1.152E-12, 1.197E-12, 1.278E-12, 1.363E-12, 1.384E-12, 1.377E-12, 1.274E-12, 1.273E-12, 1.185E-12, 1.089E-12, 1.062E-12, 1.080E-12, 1.090E-12, 1.081E-12, 1.058E-12, 1.071E-12, 1.128E-12, 1.180E-12, 1.188E-12, 1.192E-12, 1.166E-12, 1.151E-12, 1.171E-12, 1.190E-12, 1.197E-12, 1.187E-12, 1.164E-12, 1.166E-12, 1.193E-12, 1.236E-12, 1.271E-12, 1.277E-12, 1.259E-12, 1.255E-12, 1.277E-12, 1.298E-12
1.649E-12, 1.579E-12, 1.549E-12, 1.545E-12, 1.578E-12, 1.587E-12, 1.632E-12, 1.608E-12, 1.609E-12, 1.605E-12, 1.551E-12, 1.493E-12, 1.447E-12, 1.392E-12, 1.307E-12, 1.218E-12, 1.188E-12, 1.167E-12, 1.150E-12, 1.139E-12, 1.147E-12, 1.263E-12, 1.546E-12, 1.770E-12, 2.106E-12, 2.122E-12, 2.119E-12, 2.008E-12, 1.987E-12, 1.933E-12, 1.802E-12, 1.764E-12, 1.800E-12, 1.730E-12, 1.718E-12, 1.708E-12, 1.707E-12, 1.669E-12, 1.608E-12, 1.549E-12, 1.549E-12, 1.495E-12, 1.491E-12, 1.479E-12, 1.481E-12, 1.452E-12, 1.420E-12, 1.398E-12, 1.377E-12, 1.391E-12, 1.396E-12, 1.390E-12, 1.405E-12, 1.405E-12, 1.406E-12, 1.364E-12, 1.358E-12, 1.362E-12, 1.377E-12, 1.369E-12, 1.379E-12, 1.365E-12, 1.358E-12, 1.370E-12, 1.398E-12, 1.427E-12, 1.441E-12, 1.453E-12, 1.525E-12, 1.667E-12, 1.748E-12, 1.709E-12
2.143E-12, 2.122E-12, 2.009E-12, 1.856E-12, 1.857E-12, 1.773E-12, 1.771E-12, 1.778E-12, 1.746E-12, 1.742E-12, 1.725E-12, 1.700E-12, 1.647E-12, 1.600E-12, 1.502E-12, 1.395E-12, 1.322E-12, 1.273E-12, 1.230E-12, 1.204E-12, 1.317E-12, 2.001E-12, 2.889E-12, 3.273E-12, 3.306E-12, 2.773E-12, 2.887E-12, 2.878E-12, 2.908E-12, 2.739E-12, 2.675E-12, 2.502E-12, 2.279E-12, 2.155E-12, 2.071E-12, 1.987E-12, 1.914E-12, 1.862E-12, 1.794E-12, 1.742E-12, 1.700E-12, 1.659E-12, 1.670E-12, 1.686E-12, 1.761E-12, 1.782E-12, 1.823E-12, 1.843E-12, 1.820E-12, 1.782E-12, 1.710E-12, 1.650E-12, 1.650E-12, 1.625E-12, 1.600E-12, 1.553E-12, 1.495E-12, 1.490E-12, 1.462E-12, 1.437E-12, 1.473E-12, 1.508E-12, 1.545E-12, 1.603E-12, 1.624E-12, 1.736E-12, 1.959E-12, 2.198E-12, 2.421E-12, 2.476E-12, 2.451E-12, 2.296E-12
3.791E-12, 3.232E-12, 2.492E-12, 2.242E-12, 2.208E-12, 2.124E-12, 2.023E-12, 1.976E-12, 2.019E-12, 1.970E-12, 1.826E-12, 1.695E-12, 1.651E-12, 1.625E-12, 1.604E-12, 1.520E-12, 1.432E-12, 1.377E-12, 1.335E-12, 1.331E-12, 1.716E-12, 3.799E-12, 5.983E-12, 5.382E-12, 5.130E-12, 5.178E-12, 5.128E-12, 4.328E-12, 4.276E-12, 3.372E-12, 2.844E-12, 2.815E-12, 2.529E-12, 2.216E-12, 2.088E-12, 1.988E-12, 2.015E-12, 2.033E-12, 1.980E-12, 1.964E-12, 2.018E-12, 2.029E-12, 1.970E-12, 1.955E-12, 2.082E-12, 2.167E-12, 2.160E-12, 2.198E-12, 2.226E-12, 2.100E-12, 1.996E-12, 1.969E-12, 1.904E-12, 1.839E-12, 1.759E-12, 1.676E-12, 1.604E-12, 1.565E-12, 1.568E-12, 1.619E-12, 1.757E-12, 1.880E-12, 2.009E-12, 2.163E-12, 2.376E-12, 3.508E-12, 4.174E-12, 4.036E-12, 3.642E-12, 4.330E-12, 5.009E-12, 4.243E-12
7.303E-12, 4.686E-12, 3.175E-12, 2.580E-12, 2.343E-12, 2.138E-12, 2.032E-12, 1.994E-12, 1.910E-12, 1.676E-12, 1.573E-12, 1.554E-12, 1.431E-12, 1.415E-12, 1.535E-12, 1.590E-12, 1.503E-12, 1.440E-12, 1.387E-12, 1.378E-12, 1.971E-12, 7.902E-12, 1.234E-11, 2.065E-11, 2.540E-11, 1.651E-11, 7.244E-12, 4.836E-12, 4.298E-12, 4.058E-12, 3.360E-12, 3.138E-12, 2.893E-12, 2.640E-12, 2.519E-12, 2.477E-12, 2.494E-12, 2.473E-12, 2.357E-12, 2.236E-12, 2.434E-12, 2.468E-12, 2.511E-12, 2.576E-12, 2.881E-12, 2.804E-12, 2.725E-12, 2.652E-12, 2.585E-12, 2.491E-12, 2.328E-12, 2.188E-12, 2.022E-12, 1.948E-12, 1.878E-12, 1.836E-12, 1.821E-12, 1.814E-12, 1.840E-12, 2.018E-12, 2.506E-12, 2.337E-12, 2.587E-12, 2.860E-12, 4.513E-12, 9.802E-12, 6.481E-12, 4.880E-12, 3.403E-12, 4.167E-12, 8.471E-12, 9.199E-12
