flight_id,longitude,latitude,pressure,altitude_ft,time,h2o_gas_ppmv,h2o_gas_ppmv_std_err,temperature,temperature_std_err,rhi,rhi_std_err
20191226_10143507,8.3397,50.0178,90440.0,3111.6168742450063,2019-12-26 10:17:31,4806.0,270.6372985839844,272.99,0.34,0.71718735,0.030827773734927177
20191226_10143507,8.3321,50.017,89970.0,3252.668577101606,2019-12-26 10:17:35,4803.0,270.9397277832031,272.57,0.34,0.7382347,0.031748607754707336
20191226_10143507,8.3249,50.0161,89520.0,3388.2782798396233,2019-12-26 10:17:39,4787.0,270.4430847167969,272.27,0.34,0.75048435,0.032301291823387146
20191226_10143507,8.3179,50.0153,89080.0,3521.409188875472,2019-12-26 10:17:43,4771.0,270.2255554199219,271.76,0.34,0.77653015,0.033466991037130356
20191226_10143507,8.3101,50.0144,88630.0,3658.117682273006,2019-12-26 10:17:47,4764.0,270.25140380859375,271.46,0.34,0.7910075,0.03412153944373131
20191226_10143507,8.3027,50.0137,88200.0,3789.2763647168636,2019-12-26 10:17:51,4760.0,270.4920959472656,271.09,0.34,0.8112145,0.03501972183585167
20191226_10143507,8.2955,50.013,87800.0,3911.750097656754,2019-12-26 10:17:55,4727.0,269.20013427734375,270.75,0.34,0.82517356,0.03568274527788162
20191226_10143507,8.2878,50.0132,87390.0,4037.7554463166243,2019-12-26 10:17:59,4715.0,269.0408630371094,270.42,0.34,0.84221715,0.03646976128220558
20191226_10143507,8.2803,50.0137,86960.0,4170.422715623137,2019-12-26 10:18:03,4703.0,268.7379455566406,270.06,0.34,0.8616746,0.037322189658880234
20191226_10143507,8.273,50.0151,86500.0,4312.935204651142,2019-12-26 10:18:07,4681.0,268.1029968261719,269.72,0.34,0.8779825,0.038102831691503525
20191226_10143507,8.266,50.0166,85990.0,4471.657312640779,2019-12-26 10:18:11,3445.0,199.49569702148438,271.06,0.34,0.5746538,0.02561655454337597
20191226_10143507,8.259,50.0187,85480.0,4631.143490901979,2019-12-26 10:18:15,2397.0,145.5616455078125,272.76,0.34,0.34534502,0.016774121671915054
20191226_10143507,8.2523,50.0206,84960.0,4794.552110038533,2019-12-26 10:18:19,2131.0,133.03549194335938,273.13,0.34,0.29608685,0.015030385926365852
20191226_10143507,8.2447,50.0226,84420.0,4965.105077227192,2019-12-26 10:18:23,2139.0,133.33865356445312,273.05,0.34,0.297319,0.01505426038056612
20191226_10143507,8.2382,50.0247,83930.0,5120.632270699902,2019-12-26 10:18:27,2111.0,131.99029541015625,272.79,0.34,0.29807386,0.01514483243227005
20191226_10143507,8.2313,50.0266,83480.0,5264.112352675494,2019-12-26 10:18:31,2060.0,129.2185821533203,272.52,0.34,0.29584095,0.01508786529302597
20191226_10143507,8.2241,50.0286,83030.0,5408.220058774215,2019-12-26 10:18:35,1981.0,125.39629364013672,272.29,0.34,0.28843784,0.014898629859089851
20191226_10143507,8.2171,50.0307,82600.0,5546.515058159572,2019-12-26 10:18:39,1961.0,124.33540344238281,272.03,0.34,0.29018193,0.015009758062660694
20191226_10143507,8.2106,50.0324,82180.0,5682.15780451696,2019-12-26 10:18:43,1953.0,123.52275085449219,271.67,0.34,0.296276,0.01524507999420166
20191226_10143507,8.2034,50.0347,81750.0,5821.612912424851,2019-12-26 10:18:47,1936.0,122.59255981445312,271.34,0.34,0.30028576,0.015457472763955593
20191226_10143507,8.1963,50.0367,81350.0,5951.872844329033,2019-12-26 10:18:51,1918.0,121.46625518798828,270.97,0.34,0.3054595,0.015701638534665108
20191226_10143507,8.1896,50.0386,80950.0,6082.652422022076,2019-12-26 10:18:55,1910.0,120.96546936035156,270.71,0.34,0.30930832,0.015882866457104683
20191226_10143507,8.1826,50.0407,80520.0,6223.8253598145775,2019-12-26 10:18:59,1813.0,116.24879455566406,270.44,0.34,0.29882982,0.015616267919540405
20191226_10143507,8.1755,50.0427,80090.0,6365.610063397393,2019-12-26 10:19:03,1809.0,116.0907211303711,270.24,0.34,0.3014714,0.015761198475956917
20191226_10143507,8.1685,50.0446,79630.0,6517.970749839564,2019-12-26 10:19:07,1645.0,107.92613220214844,270.09,0.34,0.27615362,0.014912362210452557
20191226_10143507,8.1616,50.0467,79160.0,6674.381475919436,2019-12-26 10:19:11,1350.0,94.00748443603516,269.95,0.34,0.22803555,0.013408338651061058
20191226_10143507,8.1546,50.0489,78750.0,6811.440158199043,2019-12-26 10:19:15,1160.0,85.55481719970703,269.87,0.34,0.19620192,0.012480241246521473
20191226_10143507,8.1477,50.0508,78380.0,6935.624140291049,2019-12-26 10:19:19,957.0,77.5643310546875,269.88,0.34,0.16107701,0.01158825121819973
20191226_10143507,8.1404,50.0529,78040.0,7050.158354125126,2019-12-26 10:19:23,803.0,72.14342498779297,269.82,0.34,0.13534226,0.011059161275625229
20191226_10143507,8.1338,50.0549,77710.0,7161.71095756392,2019-12-26 10:19:27,736.0,70.20600128173828,269.76,0.34,0.12405053,0.01088742446154356
20191226_10143507,8.1266,50.0573,77370.0,7277.045846572827,2019-12-26 10:19:31,708.0,69.12356567382812,269.65,0.34,0.120044656,0.01082625426352024
20191226_10143507,8.1199,50.0599,77000.0,7403.024586514654,2019-12-26 10:19:35,679.0,68.11272430419922,269.49,0.34,0.11608669,0.010803152807056904
20191226_10143507,8.1136,50.0628,76630.0,7529.494440783741,2019-12-26 10:19:39,807.0,72.45447540283203,269.34,0.34,0.13909349,0.01134699396789074
20191226_10143507,8.1076,50.0657,76230.0,7666.77603528966,2019-12-26 10:19:43,1066.0,82.62232208251953,269.26,0.34,0.18387161,0.012470158748328686
20191226_10143507,8.1014,50.069,75780.0,7821.91679011225,2019-12-26 10:19:47,1114.0,84.51262664794922,269.11,0.34,0.19350459,0.012753798626363277
20191226_10143507,8.0954,50.0723,75360.0,7967.389306507966,2019-12-26 10:19:51,1189.0,87.6609115600586,268.93,0.34,0.20843633,0.013215704821050167
20191226_10143507,8.0892,50.0752,74920.0,8120.494902416577,2019-12-26 10:19:55,1175.0,86.76048278808594,268.77,0.34,0.20771895,0.013191107660531998
20191226_10143507,8.0832,50.0783,74480.0,8274.330307552922,2019-12-26 10:19:59,1197.0,87.38324737548828,268.47,0.34,0.21565726,0.01347267534583807
20191226_10143507,8.077,50.0815,74080.0,8414.820560235195,2019-12-26 10:20:03,1069.0,81.6782455444336,268.26,0.34,0.19512028,0.01295230071991682
20191226_10143507,8.071,50.0844,73690.0,8552.391196620118,2019-12-26 10:20:07,1108.0,83.24414825439453,268.11,0.34,0.20381173,0.013223408721387386
20191226_10143507,8.065,50.0875,73300.0,8690.552635570024,2019-12-26 10:20:11,1159.0,85.49557495117188,267.97,0.34,0.21461144,0.013578485697507858
20191226_10143507,8.0588,50.0908,72930.0,8822.180184470548,2019-12-26 10:20:15,1142.0,84.35807037353516,267.7,0.34,0.21517907,0.013628937304019928
20191226_10143507,8.0528,50.0939,72580.0,8947.191338569093,2019-12-26 10:20:19,1131.0,83.3235855102539,267.39,0.34,0.21794921,0.013741498813033104
20191226_10143507,8.0465,50.0971,72230.0,9072.691569634457,2019-12-26 10:20:23,1118.0,82.52610778808594,267.11,0.34,0.21960808,0.013870985247194767
20191226_10143507,8.0406,50.1002,71910.0,9187.866282312549,2019-12-26 10:20:27,1126.0,82.72513580322266,266.89,0.34,0.22433467,0.014068646356463432
20191226_10143507,8.0343,50.1031,71590.0,9303.456742203853,2019-12-26 10:20:31,1094.0,81.37452697753906,266.77,0.34,0.21927609,0.013980691321194172
20191226_10143507,8.0283,50.1066,71250.0,9426.730910627251,2019-12-26 10:20:35,1008.0,77.63372039794922,266.7,0.34,0.20238374,0.01351939793676138
20191226_10143507,8.0221,50.1097,70910.0,9550.482316581169,2019-12-26 10:20:39,563.0,62.635074615478516,267.03,0.34,0.109359756,0.011425783857703209
20191226_10143507,8.0161,50.1128,70570.0,9674.715109228315,2019-12-26 10:20:43,323.0,58.00886917114258,267.23,0.34,0.06146101,0.01078595221042633
20191226_10143507,8.0097,50.116,70190.0,9814.138367131838,2019-12-26 10:20:47,210.0,57.78049850463867,267.37,0.34,0.03915424,0.010669221170246601
20191226_10143507,8.0035,50.1191,69790.0,9961.56153884942,2019-12-26 10:20:51,148.0,57.724769592285156,267.4,0.34,0.02750579,0.010676815174520016
20191226_10143507,7.9974,50.1222,69340.0,10128.232657974617,2019-12-26 10:20:55,121.0,58.33391189575195,267.39,0.34,0.022218438,0.010677952319383621
20191226_10143507,7.9914,50.1253,68870.0,10303.249091883965,2019-12-26 10:20:59,114.0,57.256404876708984,267.25,0.34,0.021189459,0.010611631907522678
20191226_10143507,7.9852,50.1286,68540.0,10426.711762567085,2019-12-26 10:21:03,107.0,56.572265625,266.97,0.34,0.020185225,0.010644226334989071
20191226_10143507,7.9788,50.1318,68340.0,10501.77206337281,2019-12-26 10:21:07,110.0,55.878387451171875,266.65,0.34,0.021314308,0.010796459391713142
20191226_10143507,7.9728,50.1347,68220.0,10546.893660355643,2019-12-26 10:21:11,108.0,55.72837829589844,266.42,0.34,0.021362305,0.010992421768605709
20191226_10143507,7.9665,50.1382,68110.0,10588.311615359462,2019-12-26 10:21:15,108.0,56.46822738647461,266.32,0.34,0.021383237,0.011150029487907887
20191226_10143507,7.9599,50.1413,67990.0,10633.556656834502,2019-12-26 10:21:19,107.0,56.640869140625,266.25,0.34,0.021397965,0.011297132819890976
20191226_10143507,7.9536,50.1447,67870.0,10678.86640433421,2019-12-26 10:21:23,102.0,57.70389175415039,266.22,0.34,0.020334043,0.01147681288421154
20191226_10143507,7.9474,50.1481,67760.0,10720.457358923431,2019-12-26 10:21:27,102.0,58.82521438598633,266.2,0.35,0.020338032,0.011703148484230042
20191226_10143507,7.9404,50.1514,67630.0,10769.680847196589,2019-12-26 10:21:31,97.0,60.059654235839844,266.21,0.35,0.019265754,0.011905738152563572
20191226_10143507,7.9337,50.155,67490.0,10822.77651186108,2019-12-26 10:21:35,91.0,60.630733489990234,266.18,0.35,0.01820075,0.012106383219361305
20191226_10143507,7.927,50.1584,67360.0,10872.15954287267,2019-12-26 10:21:39,86.0,61.906829833984375,266.16,0.35,0.01713352,0.012315851636230946
20191226_10143507,7.9203,50.1617,67220.0,10925.427645884713,2019-12-26 10:21:43,86.0,62.90547561645508,266.12,0.35,0.017140213,0.012519965879619122
20191226_10143507,7.9134,50.1655,67080.0,10978.785655230677,2019-12-26 10:21:47,81.0,64.33458709716797,266.1,0.35,0.016072147,0.012750341556966305
20191226_10143507,7.9062,50.1691,66950.0,11028.413178097286,2019-12-26 10:21:51,81.0,65.50020599365234,266.17,0.35,0.016061097,0.012972986325621605
20191226_10143507,7.8995,50.1725,66820.0,11078.118788918939,2019-12-26 10:21:55,87.0,67.06018829345703,266.21,0.35,0.017125193,0.013183746486902237
20191226_10143507,7.8925,50.1761,66680.0,11131.735553035274,2019-12-26 10:21:59,81.0,67.69762420654297,266.09,0.35,0.01607374,0.01341971568763256
20191226_10143507,7.8851,50.1799,66550.0,11181.60422744428,2019-12-26 10:22:03,87.0,69.49542999267578,266.07,0.35,0.017148662,0.013682368211448193
20191226_10143507,7.8777,50.1835,66430.0,11227.706908178312,2019-12-26 10:22:07,93.0,71.45951843261719,266.22,0.35,0.018193759,0.013962206430733204
20191226_10143507,7.8708,50.1873,66290.0,11281.578674308335,2019-12-26 10:22:11,100.0,73.62059020996094,266.38,0.35,0.019233815,0.014140736311674118
20191226_10143507,7.8635,50.191,66150.0,11335.542642347193,2019-12-26 10:22:15,101.0,75.73841094970703,266.42,0.35,0.019226283,0.014398567378520966
20191226_10143507,7.8561,50.1946,66010.0,11389.599165737336,2019-12-26 10:22:19,101.0,76.92733764648438,266.4,0.36,0.019230086,0.014628070406615734
20191226_10143507,7.8484,50.1986,65880.0,11439.877694452025,2019-12-26 10:22:23,101.0,77.93692779541016,266.47,0.36,0.019216906,0.014810399152338505
20191226_10143507,7.841,50.2024,65750.0,11490.236621410491,2019-12-26 10:22:27,102.0,80.1893539428711,266.57,0.36,0.019198159,0.015075027011334896
20191226_10143507,7.8334,50.2061,65630.0,11536.793393103437,2019-12-26 10:22:31,114.0,85.58167266845703,267.27,0.36,0.020126376,0.015089678578078747
20191226_10143507,7.8257,50.2101,65509.996,11583.420661656757,2019-12-26 10:22:35,129.0,87.89081573486328,267.54,0.36,0.022186212,0.015092392452061176
20191226_10143507,7.818,50.2142,65400.0,11626.22020393759,2019-12-26 10:22:39,149.0,89.68634033203125,267.66,0.36,0.025325898,0.015213757753372192
20191226_10143507,7.8104,50.2178,65309.996,11661.284154620735,2019-12-26 10:22:43,167.0,90.46620178222656,267.6,0.36,0.028508458,0.015405291691422462
20191226_10143507,7.8027,50.2221,65209.996,11700.288324697434,2019-12-26 10:22:47,172.0,92.00420379638672,267.45,0.36,0.029607777,0.01579723134636879
20191226_10143507,7.7946,50.2262,65070.0,11754.974080486283,2019-12-26 10:22:51,184.0,92.3199234008789,267.45,0.36,0.03172264,0.015870539471507072
20191226_10143507,7.7869,50.23,64880.0,11829.345121066974,2019-12-26 10:22:55,195.0,92.48583984375,267.3,0.36,0.033887178,0.016020173206925392
20191226_10143507,7.779,50.234,64680.0,11907.821186895048,2019-12-26 10:22:59,205.0,92.47364044189453,267.13,0.36,0.036065187,0.01621025614440441
20191226_10143507,7.7706,50.2382,64480.0,11986.49398191839,2019-12-26 10:23:03,215.0,92.03992462158203,266.95,0.36,0.038253926,0.016310717910528183
20191226_10143507,7.7629,50.2422,64250.0,12077.212338371466,2019-12-26 10:23:07,228.0,92.13707733154297,266.94,0.36,0.040383153,0.016245944425463676
20191226_10143507,7.7553,50.2465,63990.004,12180.079161888307,2019-12-26 10:23:11,233.0,90.90412139892578,266.53,0.36,0.04267971,0.01657053828239441
20191226_10143507,7.7478,50.2513,63770.0,12267.387850934661,2019-12-26 10:23:15,230.0,90.23880767822266,266.29,0.36,0.042780165,0.01670362427830696
20191226_10143507,7.7411,50.2563,63520.0,12366.897046802787,2019-12-26 10:23:19,226.0,88.69124603271484,266.05,0.36,0.042880833,0.01674675941467285
20191226_10143507,7.7349,50.2618,63280.0,12462.724667067676,2019-12-26 10:23:23,294.0,89.58343505859375,265.97,0.36,0.055788934,0.016862468793988228
20191226_10143507,7.7299,50.2674,63050.0,12554.836012717891,2019-12-26 10:23:27,297.0,88.7929458618164,265.83,0.36,0.05693991,0.016880515962839127
20191226_10143507,7.7251,50.2734,62780.0,12663.314531494454,2019-12-26 10:23:31,297.0,88.57665252685547,265.79,0.36,0.056962218,0.01684519834816456
20191226_10143507,7.7212,50.2798,62500.0,12776.210512058582,2019-12-26 10:23:35,416.0,90.7657241821289,265.58,0.36,0.08077297,0.017344221472740173
20191226_10143507,7.717,50.2861,62270.0,12869.25326765113,2019-12-26 10:23:39,436.0,89.94940948486328,265.32,0.36,0.08637784,0.017502591013908386
20191226_10143507,7.7133,50.2921,62070.0,12950.38647379157,2019-12-26 10:23:43,456.0,89.57405090332031,265.06,0.36,0.09201049,0.01771671138703823
20191226_10143507,7.7088,50.2985,61840.004,13043.950174006348,2019-12-26 10:23:47,432.0,88.8727035522461,264.94,0.36,0.08778385,0.01773335412144661
20191226_10143507,7.7047,50.305,61620.0,13133.71303664651,2019-12-26 10:23:51,408.0,87.63956451416016,264.63,0.36,0.084789924,0.017910292372107506
20191226_10143507,7.7004,50.311,61400.0,13223.734171750666,2019-12-26 10:23:55,560.0,91.0694808959961,264.36,0.36,0.118802756,0.018753552809357643
20191226_10143507,7.6959,50.3172,61150.0,13326.348492390785,2019-12-26 10:23:59,671.0,93.63745880126953,264.18,0.36,0.14412518,0.01930457167327404
20191226_10143507,7.6916,50.3237,60880.0,13437.5542039625,2019-12-26 10:24:03,797.0,96.34667205810547,264.1,0.36,0.17155646,0.01961926370859146
20191226_10143507,7.6872,50.3299,60600.0,13553.301247485699,2019-12-26 10:24:07,853.0,96.89202880859375,263.74,0.36,0.18861221,0.020101092755794525
20191226_10143507,7.683,50.3361,60309.996,13673.641149655188,2019-12-26 10:24:11,872.0,96.39752960205078,263.38,0.36,0.19808322,0.02045791782438755
20191226_10143507,7.6784,50.3424,60050.0,13781.928010570497,2019-12-26 10:24:15,868.0,95.38786315917969,263.06,0.36,0.20201793,0.020714521408081055
20191226_10143507,7.674,50.3486,59790.004,13890.595165784918,2019-12-26 10:24:19,909.0,95.63890075683594,262.72,0.36,0.21709198,0.02115747146308422
20191226_10143507,7.6698,50.355,59550.0,13991.246595978273,2019-12-26 10:24:23,964.0,97.53944396972656,262.37,0.36,0.23673292,0.022026007995009422
20191226_10143507,7.6655,50.3613,59290.004,14100.653555810883,2019-12-26 10:24:27,975.0,96.8167953491211,262.22,0.36,0.2415344,0.021971983835101128
20191226_10143507,7.6611,50.3675,59030.0,14210.452982661962,2019-12-26 10:24:31,990.0,96.7003402709961,261.9,0.36,0.25122702,0.02239592932164669
20191226_10143507,7.6568,50.3739,58770.0,14320.643044136843,2019-12-26 10:24:35,978.0,95.22164154052734,261.58,0.36,0.25425783,0.022566257044672966
20191226_10143507,7.6523,50.3802,58520.0,14426.967894903231,2019-12-26 10:24:39,983.0,94.56432342529297,261.22,0.36,0.26302674,0.022993404418230057
20191226_10143507,7.6484,50.3864,58270.0,14533.661171885691,2019-12-26 10:24:43,1005.0,94.71944427490234,260.86,0.36,0.27636728,0.023548653349280357
20191226_10143507,7.6437,50.3927,58030.0,14636.435992831084,2019-12-26 10:24:47,1014.0,94.50628662109375,260.58,0.36,0.28504646,0.023944519460201263
20191226_10143507,7.6393,50.3993,57780.0,14743.859729888072,2019-12-26 10:24:51,961.0,91.37843322753906,260.26,0.36,0.2768668,0.023820828646421432
20191226_10143507,7.6352,50.4054,57559.996,14838.706069567472,2019-12-26 10:24:55,948.0,90.20252227783203,260.04,0.36,0.2774661,0.023881876841187477
20191226_10143507,7.6307,50.4118,57330.0,14938.174515575096,2019-12-26 10:24:59,899.0,87.43309020996094,259.7,0.36,0.27040866,0.023887619376182556
20191226_10143507,7.6262,50.4183,57100.0,15037.968296012714,2019-12-26 10:25:03,853.0,84.9009780883789,259.48,0.36,0.26070282,0.02367297187447548
20191226_10143507,7.6218,50.4247,56900.0,15125.010411605708,2019-12-26 10:25:07,800.0,81.9392318725586,259.2,0.36,0.24995546,0.023476457223296165
20191226_10143507,7.6176,50.431,56709.996,15207.931889064286,2019-12-26 10:25:11,772.0,80.20277404785156,258.9,0.36,0.24724452,0.02360527217388153
20191226_10143507,7.613,50.4375,56530.0,15286.69351299145,2019-12-26 10:25:15,754.0,79.04987335205078,258.68,0.36,0.24547504,0.023682059720158577
20191226_10143507,7.6085,50.4439,56370.0,15356.876024624757,2019-12-26 10:25:19,757.0,79.09598541259766,258.36,0.36,0.25318533,0.024316035211086273
20191226_10143507,7.6041,50.4506,56180.0,15440.42756376396,2019-12-26 10:25:23,797.0,80.61991882324219,258.04,0.36,0.2736992,0.0252771507948637
20191226_10143507,7.5996,50.4568,55970.0,15533.040616829485,2019-12-26 10:25:27,863.0,83.24313354492188,257.82,0.36,0.30102435,0.0262334942817688
20191226_10143507,7.5952,50.4633,55759.996,15625.937189674474,2019-12-26 10:25:31,852.0,82.38553619384766,257.76,0.36,0.29771358,0.026020603254437447
20191226_10143507,7.5907,50.4698,55520.0,15732.44850948968,2019-12-26 10:25:35,899.0,83.70816040039062,257.46,0.36,0.32192194,0.026837198063731194
20191226_10143507,7.5861,50.4763,55280.0,15839.335028091327,2019-12-26 10:25:39,945.0,84.93980407714844,257.12,0.36,0.347577,0.027694571763277054
20191226_10143507,7.5818,50.4825,55040.004,15946.596205479791,2019-12-26 10:25:43,871.0,80.96642303466797,256.76,0.36,0.33002016,0.027413668110966682
20191226_10143507,7.5773,50.4892,54820.0,16045.255507848084,2019-12-26 10:25:47,830.0,78.42736053466797,256.52,0.36,0.32020554,0.027132799848914146
20191226_10143507,7.5725,50.4959,54609.996,16139.729898090027,2019-12-26 10:25:51,798.0,76.70997619628906,256.14,0.36,0.31786153,0.02749195322394371
20191226_10143507,7.5684,50.5023,54400.0,16234.49538524027,2019-12-26 10:25:55,782.0,75.57029724121094,255.98,0.36,0.31481245,0.02739749476313591
20191226_10143507,7.5639,50.5086,54200.0,16325.025699166947,2019-12-26 10:25:59,775.0,74.73458862304688,255.66,0.36,0.32055542,0.027805926278233528
20191226_10143507,7.5595,50.5153,53990.004,16420.37233631779,2019-12-26 10:26:03,795.0,75.24188232421875,255.36,0.36,0.33698452,0.028541268780827522
20191226_10143507,7.5546,50.5218,53790.004,16511.45993828809,2019-12-26 10:26:07,841.0,77.0107192993164,255.09,0.36,0.36414847,0.029567155987024307
20191226_10143507,7.5504,50.5282,53590.004,16602.82218409124,2019-12-26 10:26:11,816.0,75.4671859741211,254.93,0.36,0.35754856,0.029388388618826866
20191226_10143507,7.5457,50.5349,53380.0,16699.051953383627,2019-12-26 10:26:15,971.0,82.46485137939453,254.71,0.36,0.4326252,0.031815849244594574
20191226_10143507,7.5413,50.5414,53159.996,16800.193351429425,2019-12-26 10:26:19,964.0,81.72389221191406,254.41,0.36,0.43991682,0.032246414572000504
20191226_10143507,7.5364,50.5481,52950.0,16897.05054650917,2019-12-26 10:26:23,970.0,81.68404388427734,254.21,0.36,0.44921538,0.03261423110961914
20191226_10143507,7.5315,50.5543,52750.0,16989.58681825058,2019-12-26 10:26:27,1443.0,107.2603759765625,254.55,0.36,0.64456487,0.03929056227207184
20191226_10143507,7.5261,50.5606,52550.0,17082.407611200128,2019-12-26 10:26:31,2171.0,149.5059814453125,255.31,0.36,0.89828336,0.04884527996182442
20191226_10143507,7.5207,50.567,52359.996,17170.85451070251,2019-12-26 10:26:35,2507.0,169.67929077148438,255.45,0.36,1.0195884,0.0539478100836277
20191226_10143507,7.5146,50.5732,52200.0,17245.53454330639,2019-12-26 10:26:39,2668.0,179.3927459716797,255.45,0.36,1.0814551,0.056606367230415344
20191226_10143507,7.5085,50.5788,52030.0,17325.08737704265,2019-12-26 10:26:43,2725.0,182.97006225585938,255.29,0.36,1.1177207,0.05831674858927727
20191226_10143507,7.5023,50.585,51859.996,17404.85278907612,2019-12-26 10:26:47,2737.0,183.8395233154297,255.14,0.36,1.134886,0.05919545516371727
20191226_10143507,7.4959,50.5912,51700.0,17480.116189223267,2019-12-26 10:26:51,2732.0,183.75042724609375,255.02,0.36,1.1422015,0.059668779373168945
20191226_10143507,7.4898,50.597,51530.0,17560.292439518555,2019-12-26 10:26:55,2712.0,182.64016723632812,254.86,0.36,1.1475953,0.06002342328429222
20191226_10143507,7.4837,50.6029,51340.004,17650.153187057258,2019-12-26 10:26:59,2684.0,181.1463165283203,254.67,0.36,1.1521484,0.06041225790977478
20191226_10143507,7.4776,50.609,51140.0,17745.03862865781,2019-12-26 10:27:03,2663.0,179.91702270507812,254.41,0.36,1.1671221,0.06121198460459709
20191226_10143507,7.4712,50.615,50950.0,17835.45675099727,2019-12-26 10:27:07,2641.0,178.74114990234375,254.27,0.36,1.1687341,0.06142396852374077
20191226_10143507,7.4652,50.6212,50750.0,17930.929154172794,2019-12-26 10:27:11,2624.0,177.88284301757812,254.38,0.36,1.1446283,0.06035902723670006
20191226_10143507,7.4589,50.6272,50550.0,18026.706693258468,2019-12-26 10:27:15,2586.0,175.65281677246094,254.26,0.36,1.1363539,0.06007704511284828
20191226_10143507,7.4527,50.6332,50360.0,18117.979980385488,2019-12-26 10:27:19,2512.0,171.20269775390625,254.19,0.36,1.1070246,0.05882915109395981
20191226_10143507,7.4463,50.6394,50180.0,18204.706976138423,2019-12-26 10:27:23,2455.0,167.7896270751953,253.92,0.36,1.1063513,0.058976273983716965
20191226_10143507,7.4403,50.6454,50000.0,18291.686235821777,2019-12-26 10:27:27,2433.0,166.5281982421875,253.66,0.36,1.1200908,0.05976394563913345
20191226_10143507,7.4338,50.6514,49830.0,18374.066428719903,2019-12-26 10:27:31,2430.0,166.30123901367188,253.44,0.36,1.1382971,0.060646504163742065
20191226_10143507,7.4276,50.6578,49670.0,18451.80887112343,2019-12-26 10:27:35,2420.0,165.77053833007812,253.26,0.36,1.1500435,0.06130314990878105
20191226_10143507,7.4213,50.664,49510.0,18529.75435203135,2019-12-26 10:27:39,2412.0,165.3401336669922,253.06,0.36,1.1644973,0.06207544356584549
20191226_10143507,7.4153,50.6696,49360.0,18603.01369779604,2019-12-26 10:27:43,2405.0,165.027099609375,252.87,0.36,1.1788864,0.06287896633148193
20191226_10143507,7.4089,50.676,49200.0,18681.35595899981,2019-12-26 10:27:47,2389.0,164.13937377929688,252.67,0.36,1.1897738,0.06352114677429199
20191226_10143507,7.4026,50.6823,49050.0,18754.989406249082,2019-12-26 10:27:51,2372.0,163.20809936523438,252.46,0.36,1.2020432,0.06425269693136215
20191226_10143507,7.3964,50.6885,48890.0,18833.732990613647,2019-12-26 10:27:55,2352.0,162.0620574951172,252.22,0.36,1.2159455,0.06505858153104782
20191226_10143507,7.39,50.6944,48720.0,18917.627011953067,2019-12-26 10:27:59,2337.0,161.18919372558594,252.06,0.36,1.2227879,0.06547215580940247
20191226_10143507,7.3837,50.7007,48560.0,18996.80289450469,2019-12-26 10:28:03,2296.0,158.8070831298828,252.1,0.36,1.1927967,0.06417909264564514
20191226_10143507,7.3771,50.7069,48400.0,19076.19029227522,2019-12-26 10:28:07,2241.0,155.55503845214844,251.95,0.36,1.1773227,0.0636644959449768
20191226_10143507,7.371,50.7129,48240.0,19155.790472353317,2019-12-26 10:28:11,2195.0,152.879150390625,251.83,0.36,1.1626899,0.06318152695894241
20191226_10143507,7.3644,50.7191,48080.0,19235.604713651603,2019-12-26 10:28:15,2135.0,149.4025115966797,251.76,0.36,1.1351187,0.06213678419589996
20191226_10143507,7.3581,50.7253,47920.0,19315.634307056884,2019-12-26 10:28:19,2085.0,146.41062927246094,251.68,0.36,1.113788,0.06128779053688049
20191226_10143507,7.3514,50.7316,47760.0,19395.880555582648,2019-12-26 10:28:23,2025.0,142.89305114746094,251.59,0.36,1.087588,0.060292474925518036
20191226_10143507,7.3445,50.7373,47610.0,19471.30934992919,2019-12-26 10:28:27,1995.0,141.12649536132812,251.51,0.36,1.0760776,0.059868667274713516
20191226_10143507,7.3365,50.7428,47460.0,19546.930813421015,2019-12-26 10:28:31,1985.0,140.637939453125,251.42,0.36,1.0770394,0.06004374474287033
20191226_10143507,7.3281,50.7479,47300.0,19627.807315450944,2019-12-26 10:28:35,1976.0,140.22080993652344,251.42,0.36,1.0683751,0.059712134301662445
20191226_10143507,7.3193,50.7527,47150.0,19703.830469549444,2019-12-26 10:28:39,1945.0,138.43380737304688,251.38,0.36,1.0526938,0.059106435626745224
20191226_10143507,7.3104,50.757,46990.0,19785.137990100367,2019-12-26 10:28:43,1912.0,136.48394775390625,251.24,0.36,1.0454694,0.058933075517416
20191226_10143507,7.3008,50.7615,46810.0,19876.877340115443,2019-12-26 10:28:47,1862.0,133.51962280273438,251.03,0.36,1.0352103,0.05871490016579628
20191226_10143507,7.2913,50.7658,46660.0,19953.545250466184,2019-12-26 10:28:51,1817.0,130.79873657226562,250.91,0.36,1.0190204,0.05811842158436775
20191226_10143507,7.282,50.7699,46510.0,20030.412987464802,2019-12-26 10:28:55,1792.0,129.33213806152344,250.71,0.36,1.0210351,0.0584116093814373
20191226_10143507,7.2726,50.7742,46360.0,20107.481718928357,2019-12-26 10:28:59,1782.0,128.65878295898438,250.5,0.36,1.0331484,0.059074800461530685
20191226_10143507,7.2632,50.7786,46210.0,20184.752623304357,2019-12-26 10:29:03,1770.0,127.90556335449219,250.28,0.36,1.0454109,0.05979098007082939
20191226_10143507,7.2534,50.7828,46070.0,20257.05558787838,2019-12-26 10:29:07,1760.0,127.25554656982422,250.05,0.36,1.0603349,0.06062587350606918
