flight_id,longitude,latitude,pressure,altitude_ft,time,h2o_gas_ppmv,h2o_gas_ppmv_std_err,temperature,temperature_std_err,rhi,rhi_std_err
20190112_01535914,101.2716,13.9624,54280.0,16288.781167325587,2019-01-12 02:02:59,632.0,180.59722900390625,272.92,0.36,0.057134185,0.016193358227610588
20190112_01535914,101.278,13.966,53940.004,16443.118589817102,2019-01-12 02:03:03,772.0,183.74142456054688,272.96,0.36,0.06913539,0.016261223703622818
20190112_01535914,101.2843,13.9696,53609.996,16593.677120892247,2019-01-12 02:03:07,604.0,182.5745849609375,272.88,0.36,0.054148342,0.016248522326350212
20190112_01535914,101.2905,13.9734,53280.0,16744.982576191298,2019-01-12 02:03:11,487.0,180.7451934814453,272.64,0.36,0.04422465,0.01633402518928051
20190112_01535914,101.2969,13.977,52980.0,16883.19452539839,2019-01-12 02:03:15,458.0,179.0653533935547,272.38,0.36,0.042322084,0.01647423952817917
20190112_01535914,101.3032,13.9806,52670.0,17026.680883444016,2019-01-12 02:03:19,529.0,179.2411651611328,272.14,0.36,0.049491983,0.01667104847729206
20190112_01535914,101.3094,13.9844,52359.996,17170.85451070251,2019-01-12 02:03:23,566.0,179.05503845214844,271.93,0.36,0.05364237,0.016855258494615555
20190112_01535914,101.3159,13.988,52059.996,17311.03519318494,2019-01-12 02:03:27,571.0,178.3137969970703,271.71,0.36,0.054772425,0.016985541209578514
20190112_01535914,101.3223,13.9916,51709.996,17475.408430080777,2019-01-12 02:03:31,677.0,177.56712341308594,271.41,0.36,0.06612392,0.017171209678053856
20190112_01535914,101.3286,13.9954,51350.0,17645.418719280526,2019-01-12 02:03:35,761.0,175.3682098388672,270.96,0.36,0.076633945,0.017430776730179787
20190112_01535914,101.335,13.999,50980.0,17821.162074404503,2019-01-12 02:03:39,630.0,172.23765563964844,270.68,0.36,0.064549245,0.017484217882156372
20190112_01535914,101.3415,14.0028,50630.0,17988.35892180739,2019-01-12 02:03:43,584.0,170.791259765625,270.44,0.36,0.060593378,0.01757696457207203
20190112_01535914,101.3477,14.0064,50290.0,18151.677273935522,2019-01-12 02:03:47,545.0,168.1494903564453,270.12,0.36,0.05769304,0.01766984537243843
20190112_01535914,101.3542,14.01,49950.0,18315.892131721343,2019-01-12 02:03:51,573.0,165.99928283691406,269.78,0.36,0.062020004,0.01781727373600006
20190112_01535914,101.3605,14.0137,49640.0,18466.408147267164,2019-01-12 02:03:55,852.0,166.14688110351562,269.28,0.36,0.09556448,0.018287695944309235
20190112_01535914,101.3669,14.0175,49330.0,18617.687193384747,2019-01-12 02:03:59,1279.0,171.88401794433594,268.82,0.36,0.14816804,0.0191142987459898
20190112_01535914,101.3733,14.0211,49030.0,18764.820970177727,2019-01-12 02:04:03,1449.0,173.32891845703125,268.32,0.36,0.17406112,0.0197531059384346
20190112_01535914,101.3798,14.0249,48750.0,18902.80497946609,2019-01-12 02:04:07,1289.0,167.6649627685547,267.96,0.36,0.15889256,0.0197693333029747
20190112_01535914,101.3861,14.0285,48460.0,19046.39515099759,2019-01-12 02:04:11,987.0,159.91500854492188,267.72,0.36,0.123405606,0.019436348229646683
20190112_01535914,101.3927,14.0321,48180.0,19185.69565846904,2019-01-12 02:04:15,762.0,154.97799682617188,267.56,0.36,0.09613303,0.01920643262565136
20190112_01535914,101.3992,14.0359,47910.0,19320.643336686342,2019-01-12 02:04:19,818.0,155.20272827148438,267.3,0.36,0.10485116,0.019487706944346428
20190112_01535914,101.4055,14.0393,47640.0,19456.2082126658,2019-01-12 02:04:23,933.0,157.35928344726562,267.1,0.36,0.12097505,0.01987314037978649
20190112_01535914,101.4124,14.0426,47380.0,19587.341421487457,2019-01-12 02:04:27,1094.0,160.23533630371094,266.9,0.36,0.14354102,0.02029365487396717
20190112_01535914,101.4193,14.046,47120.0,19719.05859434253,2019-01-12 02:04:31,1238.0,163.91677856445312,266.72,0.37,0.16403282,0.020788708701729774
20190112_01535914,101.4258,14.0491,46860.0,19851.365575590306,2019-01-12 02:04:35,1235.0,162.7946014404297,266.45,0.37,0.16660361,0.021007908508181572
20190112_01535914,101.4328,14.0522,46610.0,19979.14556905218,2019-01-12 02:04:39,1211.0,160.60968017578125,266.13,0.37,0.16712749,0.02120988257229328
20190112_01535914,101.4399,14.0551,46360.0,20107.481718928357,2019-01-12 02:04:43,1165.0,157.99266052246094,265.81,0.37,0.16442859,0.021375631913542747
20190112_01535914,101.4467,14.0579,46120.0,20231.21270318749,2019-01-12 02:04:47,1219.0,158.2784881591797,265.59,0.37,0.17447706,0.021625159308314323
20190112_01535914,101.4539,14.0606,45890.0,20350.27841644767,2019-01-12 02:04:51,1196.0,156.05673217773438,265.35,0.36,0.17380951,0.021654566749930382
20190112_01535914,101.4611,14.0632,45660.0,20469.828310360277,2019-01-12 02:04:55,1146.0,154.0501708984375,265.07,0.37,0.16995722,0.02187059447169304
20190112_01535914,101.4682,14.0658,45450.0,20579.409168041242,2019-01-12 02:04:59,1079.0,151.58860778808594,264.82,0.37,0.16277866,0.021972371265292168
20190112_01535914,101.4756,14.068,45240.0,20689.40076077563,2019-01-12 02:05:03,1047.0,149.9442901611328,264.54,0.37,0.16104992,0.022190945222973824
20190112_01535914,101.4829,14.0704,45020.0,20805.074354531418,2019-01-12 02:05:07,1062.0,149.19032287597656,264.24,0.37,0.16698188,0.02252885326743126
20190112_01535914,101.4903,14.0726,44820.0,20910.630024354923,2019-01-12 02:05:11,1051.0,147.86973571777344,263.97,0.37,0.16851933,0.022769415751099586
20190112_01535914,101.4979,14.0745,44610.0,21021.874745942754,2019-01-12 02:05:15,947.0,144.8323211669922,263.79,0.37,0.15347046,0.02268373779952526
20190112_01535914,101.5054,14.0766,44400.0,21133.544305711515,2019-01-12 02:05:19,868.0,141.97120666503906,263.47,0.37,0.14405605,0.02286830171942711
20190112_01535914,101.5128,14.0783,44190.0,21245.64234702696,2019-01-12 02:05:23,833.0,140.26962280273438,263.18,0.37,0.14115843,0.023106811568140984
20190112_01535914,101.5205,14.08,43980.0,21358.172561996344,2019-01-12 02:05:27,789.0,137.93557739257812,262.84,0.37,0.13720481,0.023362893611192703
20190112_01535914,101.5283,14.0816,43810.0,21449.587550557022,2019-01-12 02:05:31,769.0,136.7537841796875,262.57,0.37,0.13645923,0.023654604330658913
20190112_01535914,101.5358,14.0831,43650.0,21535.88794126986,2019-01-12 02:05:35,744.0,135.85670471191406,262.32,0.37,0.13457064,0.023982733488082886
20190112_01535914,101.5435,14.0846,43490.0,21622.444852058365,2019-01-12 02:05:39,709.0,135.0471954345703,262.09,0.37,0.13041617,0.02429105155169964
20190112_01535914,101.5514,14.0864,43320.0,21714.69455311224,2019-01-12 02:05:43,675.0,133.991455078125,261.86,0.37,0.12624249,0.024547399953007698
20190112_01535914,101.559,14.0881,43150.0,21807.23784603552,2019-01-12 02:05:47,671.0,133.48936462402344,261.63,0.37,0.12764782,0.024875298142433167
20190112_01535914,101.5671,14.0896,43000.0,21889.139178343754,2019-01-12 02:05:51,651.0,133.04397583007812,261.42,0.37,0.12566754,0.02518351562321186
20190112_01535914,101.575,14.0913,42880.0,21954.82697070138,2019-01-12 02:05:55,638.0,132.96311950683594,261.25,0.37,0.124753445,0.02551238425076008
20190112_01535914,101.5827,14.0931,42750.0,22026.156929111297,2019-01-12 02:05:59,642.0,133.486083984375,261.07,0.37,0.12722637,0.025953810662031174
20190112_01535914,101.5907,14.0946,42620.0,22097.6627372782,2019-01-12 02:06:03,805.0,137.0504608154297,260.83,0.37,0.16251168,0.02688143216073513
20190112_01535914,101.5988,14.0963,42470.0,22180.389220567355,2019-01-12 02:06:07,896.0,139.5318603515625,260.65,0.37,0.18315002,0.027547217905521393
20190112_01535914,101.6065,14.0982,42280.0,22285.516405926937,2019-01-12 02:06:11,909.0,139.39761352539062,260.47,0.37,0.18800455,0.027811655774712563
20190112_01535914,101.6148,14.0998,42080.0,22396.590669838108,2019-01-12 02:06:15,873.0,137.47532653808594,260.22,0.37,0.18392581,0.027989186346530914
20190112_01535914,101.6228,14.1015,41870.0,22513.679654911306,2019-01-12 02:06:19,815.0,135.08621215820312,259.93,0.37,0.17534243,0.028177421540021896
20190112_01535914,101.6307,14.1034,41720.0,22597.606113388494,2019-01-12 02:06:23,781.0,133.62184143066406,259.68,0.37,0.17120828,0.028451593592762947
20190112_01535914,101.639,14.1049,41600.0,22664.923376384675,2019-01-12 02:06:27,732.0,132.25119018554688,259.44,0.37,0.1636041,0.028795866295695305
20190112_01535914,101.6472,14.1068,41490.0,22726.769133107828,2019-01-12 02:06:31,642.0,131.00184631347656,259.35,0.37,0.1442824,0.028846465051174164
20190112_01535914,101.6551,14.1085,41380.0,22788.747798392047,2019-01-12 02:06:35,493.0,129.92660522460938,259.42,0.37,0.10985408,0.028602495789527893
20190112_01535914,101.6635,14.1102,41250.0,22862.167540628903,2019-01-12 02:06:39,457.0,130.5099639892578,259.37,0.37,0.101894006,0.02880035899579525
20190112_01535914,101.6718,14.1119,41150.0,22918.77186069797,2019-01-12 02:06:43,476.0,130.69602966308594,259.19,0.37,0.10780916,0.029271652922034264
20190112_01535914,101.68,14.1138,41030.0,22986.844254348263,2019-01-12 02:06:47,510.0,131.38352966308594,259.0,0.37,0.11720328,0.029809754341840744
20190112_01535914,101.6884,14.1155,40880.0,23072.16180991843,2019-01-12 02:06:51,565.0,132.31814575195312,258.83,0.37,0.13121109,0.030254146084189415
20190112_01535914,101.6968,14.1173,40710.0,23169.162017538853,2019-01-12 02:06:55,555.0,131.76918029785156,258.57,0.37,0.13154684,0.030760977417230606
20190112_01535914,101.7051,14.1191,40520.0,23277.96291694672,2019-01-12 02:06:59,438.0,129.79454040527344,258.37,0.37,0.10521399,0.030876412987709045
20190112_01535914,101.7135,14.1209,40330.0,23387.17769254856,2019-01-12 02:07:03,434.0,129.698486328125,258.34,0.37,0.10408878,0.030809832736849785
20190112_01535914,101.7221,14.1226,40130.0,23502.591625166235,2019-01-12 02:07:07,510.0,129.47366333007812,258.14,0.37,0.12399373,0.03106025606393814
20190112_01535914,101.7303,14.1245,39940.0,23612.667064114,2019-01-12 02:07:11,567.0,129.07749938964844,257.88,0.37,0.14057654,0.031470444053411484
20190112_01535914,101.7387,14.1262,39770.0,23711.515599774197,2019-01-12 02:07:15,619.0,130.0688018798828,257.73,0.37,0.15474638,0.03187962621450424
20190112_01535914,101.7473,14.1281,39600.0,23810.706859081936,2019-01-12 02:07:19,624.0,130.3240203857422,257.61,0.37,0.15725915,0.032191433012485504
20190112_01535914,101.7555,14.1298,39430.0,23910.243509284595,2019-01-12 02:07:23,638.0,130.87249755859375,257.55,0.37,0.1608491,0.03231433406472206
20190112_01535914,101.7641,14.1315,39270.0,24004.242992503983,2019-01-12 02:07:27,598.0,130.44544982910156,257.44,0.37,0.1516889,0.032484907656908035
20190112_01535914,101.7727,14.1334,39110.0,24098.553095894,2019-01-12 02:07:31,639.0,130.64146423339844,257.22,0.37,0.1648808,0.03300531953573227
20190112_01535914,101.7811,14.1353,38960.0,24187.252972140264,2019-01-12 02:07:35,740.0,131.984375,256.97,0.37,0.19459358,0.03374732658267021
20190112_01535914,101.7897,14.137,38810.0,24276.22979802305,2019-01-12 02:07:39,807.0,133.14620971679688,256.73,0.37,0.21620405,0.0345107764005661
20190112_01535914,101.7985,14.1389,38660.0,24365.485513704873,2019-01-12 02:07:43,888.0,134.9064178466797,256.53,0.37,0.24135497,0.03525078669190407
20190112_01535914,101.8069,14.1408,38510.0,24455.02208053257,2019-01-12 02:07:47,968.0,137.07662963867188,256.35,0.37,0.2665508,0.03605721518397331
20190112_01535914,101.8156,14.1425,38350.0,24550.839546702482,2019-01-12 02:07:51,996.0,138.38528442382812,256.33,0.37,0.2736813,0.0362563394010067
20190112_01535914,101.8242,14.1444,38190.0,24646.981249206237,2019-01-12 02:07:55,1052.0,140.40956115722656,256.38,0.37,0.286518,0.03631092980504036
20190112_01535914,101.8326,14.1461,38040.0,24737.41075722371,2019-01-12 02:07:59,1005.0,139.06103515625,256.24,0.37,0.2762875,0.03643296658992767
20190112_01535914,101.8414,14.148,37890.0,24828.129454959435,2019-01-12 02:08:03,1036.0,139.49349975585938,256.05,0.37,0.28863397,0.036925338208675385
20190112_01535914,101.8501,14.1497,37760.0,24906.987852070477,2019-01-12 02:08:07,1100.0,141.36314392089844,255.88,0.37,0.31044623,0.037699632346630096
20190112_01535914,101.8587,14.1516,37620.0,24992.158507758315,2019-01-12 02:08:11,1116.0,141.04881286621094,255.6,0.37,0.3219972,0.03836612403392792
20190112_01535914,101.8675,14.1535,37490.0,25071.475653973135,2019-01-12 02:08:15,1136.0,141.0661163330078,255.34,0.37,0.33473495,0.039086733013391495
20190112_01535914,101.8762,14.1552,37350.0,25157.143565993276,2019-01-12 02:08:19,1160.0,141.34815979003906,255.13,0.37,0.3473651,0.0396912544965744
20190112_01535914,101.8848,14.1571,37210.0,25243.071879286697,2019-01-12 02:08:23,1112.0,140.16148376464844,255.0,0.37,0.33585852,0.03986893594264984
20190112_01535914,101.8937,14.159,37060.0,25335.42891278647,2019-01-12 02:08:27,1037.0,137.78163146972656,254.82,0.37,0.31729725,0.03994906693696976
20190112_01535914,101.9025,14.1609,36910.0,25428.089123234404,2019-01-12 02:08:31,982.0,136.85589599609375,254.86,0.37,0.29802287,0.039562247693538666
20190112_01535914,101.9111,14.1628,36750.0,25527.263366313382,2019-01-12 02:08:35,968.0,135.74057006835938,254.65,0.37,0.29864064,0.03990747407078743
20190112_01535914,101.92,14.1645,36610.0,25614.328034260594,2019-01-12 02:08:39,962.0,134.12399291992188,254.39,0.37,0.3030141,0.040226202458143234
20190112_01535914,101.9289,14.1664,36450.0,25714.1612390592,2019-01-12 02:08:43,965.0,133.03292846679688,254.1,0.37,0.31111622,0.0407794788479805
20190112_01535914,101.9375,14.1682,36320.0,25795.537327431623,2019-01-12 02:08:47,972.0,132.06381225585938,253.83,0.37,0.3204091,0.0413157120347023
20190112_01535914,101.9464,14.1701,36180.0,25883.43729456824,2019-01-12 02:08:51,982.0,131.4377899169922,253.6,0.37,0.32961863,0.04179110378026962
20190112_01535914,101.9552,14.1722,36040.0,25971.6131016104,2019-01-12 02:08:55,988.0,130.75169372558594,253.33,0.37,0.33900276,0.04242926836013794
20190112_01535914,101.9638,14.1744,35910.0,26053.739323346355,2019-01-12 02:08:59,998.0,130.25848388671875,253.03,0.37,0.3509745,0.043237656354904175
20190112_01535914,101.9727,14.1767,35770.0,26142.452610702792,2019-01-12 02:09:03,1009.0,129.6209716796875,252.8,0.37,0.36154327,0.04374057799577713
20190112_01535914,101.9816,14.1791,35640.0,26225.08132845678,2019-01-12 02:09:07,1018.0,128.95150756835938,252.55,0.37,0.37223077,0.044311244040727615
20190112_01535914,101.99,14.1816,35500.0,26314.339474139837,2019-01-12 02:09:11,1031.0,128.48948669433594,252.28,0.37,0.3855006,0.04503626003861427
20190112_01535914,101.9988,14.1842,35360.0,26403.883095788522,2019-01-12 02:09:15,1037.0,127.77609252929688,252.04,0.37,0.39502844,0.045541439205408096
20190112_01535914,102.0077,14.1871,35230.0,26487.28815241683,2019-01-12 02:09:19,1042.0,126.88232421875,251.74,0.37,0.4073065,0.04630763456225395
20190112_01535914,102.0161,14.1899,35090.0,26577.388140548996,2019-01-12 02:09:23,1055.0,126.80582427978516,251.53,0.37,0.41928366,0.04694906994700432
20190112_01535914,102.0249,14.1926,34960.0,26661.3134183882,2019-01-12 02:09:27,1060.0,126.46788024902344,251.34,0.37,0.42750448,0.04745052754878998
20190112_01535914,102.0336,14.1955,34830.0,26745.491769886616,2019-01-12 02:09:31,1067.0,125.91879272460938,251.04,0.37,0.4412,0.048334360122680664
20190112_01535914,102.0422,14.1985,34700.0,26829.924907041455,2019-01-12 02:09:35,1067.0,125.2160415649414,250.81,0.37,0.44967702,0.04892762005329132
20190112_01535914,102.0511,14.2012,34560.0,26921.139823503025,2019-01-12 02:09:39,1066.0,124.10496520996094,250.54,0.37,0.45961928,0.04952722415328026
20190112_01535914,102.0599,14.2039,34430.0,27006.107679828525,2019-01-12 02:09:43,1065.0,123.25498962402344,250.27,0.37,0.46961161,0.0502338707447052
20190112_01535914,102.0685,14.2069,34300.0,27091.335703827295,2019-01-12 02:09:47,1071.0,122.71772766113281,250.02,0.37,0.48206902,0.050946321338415146
20190112_01535914,102.0774,14.2096,34170.0,27176.8256827234,2019-01-12 02:09:51,1065.0,121.86968994140625,249.74,0.37,0.490956,0.051782526075839996
20190112_01535914,102.0863,14.2124,34030.0,27269.18684167287,2019-01-12 02:09:55,1052.0,121.18712615966797,249.53,0.37,0.49323654,0.05241522938013077
20190112_01535914,102.0949,14.2151,33910.0,27348.59875005363,2019-01-12 02:09:59,1028.0,119.9881820678711,249.49,0.37,0.48207462,0.05202096328139305
20190112_01535914,102.1038,14.2179,33770.0,27441.53408322399,2019-01-12 02:10:03,1016.0,118.98827362060547,249.28,0.37,0.4843395,0.052455369383096695
20190112_01535914,102.1128,14.2208,33650.0,27521.441567350397,2019-01-12 02:10:07,1001.0,117.73246765136719,249.19,0.37,0.47970775,0.052206192165613174
20190112_01535914,102.1214,14.2235,33530.0,27601.580119015787,2019-01-12 02:10:11,980.0,116.30130767822266,249.06,0.37,0.47398826,0.052116360515356064
20190112_01535914,102.1303,14.2263,33420.0,27675.2447242155,2019-01-12 02:10:15,958.0,114.98900604248047,248.77,0.37,0.47534502,0.052938275039196014
20190112_01535914,102.1392,14.2292,33320.0,27742.38310715492,2019-01-12 02:10:19,930.0,113.57915496826172,248.62,0.37,0.46713987,0.05306818708777428
20190112_01535914,102.148,14.2319,33220.0,27809.684840959406,2019-01-12 02:10:23,904.0,112.53504943847656,248.46,0.37,0.46022916,0.05343644693493843
20190112_01535914,102.1571,14.2347,33130.0,27870.39680259911,2019-01-12 02:10:27,876.0,111.22581481933594,248.2,0.37,0.45630133,0.054176051169633865
20190112_01535914,102.166,14.2376,33020.0,27944.781932588518,2019-01-12 02:10:31,855.0,110.14985656738281,248.05,0.37,0.45057678,0.054381612688302994
20190112_01535914,102.1747,14.2403,32900.0,28026.158533515416,2019-01-12 02:10:35,832.0,108.76947021484375,247.84,0.37,0.4463815,0.05476685240864754
20190112_01535914,102.1838,14.2431,32729.998,28141.855773780357,2019-01-12 02:10:39,809.0,107.2317123413086,247.6,0.38,0.44229695,0.05510517582297325
20190112_01535914,102.1928,14.246,32520.002,28285.44526848689,2019-01-12 02:10:43,771.0,103.9554443359375,247.22,0.38,0.43492627,0.05521835386753082
20190112_01535914,102.2015,14.2488,32279.998,28450.475570451374,2019-01-12 02:10:47,738.0,100.58341217041016,246.79,0.38,0.43159392,0.05543716996908188
20190112_01535914,102.2104,14.2515,32050.0,28609.56059130578,2019-01-12 02:10:51,707.0,96.99906921386719,246.34,0.38,0.42961112,0.055567417293787
20190112_01535914,102.2194,14.2544,31829.998,28762.598873516734,2019-01-12 02:10:55,688.0,94.54552459716797,246.0,0.38,0.42974943,0.05566549301147461
20190112_01535914,102.228,14.2572,31629.998,28902.46837372716,2019-01-12 02:10:59,675.0,92.98445892333984,245.75,0.38,0.42950407,0.05577011778950691
20190112_01535914,102.2369,14.2599,31470.002,29014.877755407066,2019-01-12 02:11:03,658.0,91.20662689208984,245.52,0.38,0.42654407,0.05575914680957794
20190112_01535914,102.2458,14.2628,31310.0,29127.754981154034,2019-01-12 02:11:07,655.0,90.36317443847656,245.45,0.38,0.42552555,0.05532693490386009
20190112_01535914,102.2546,14.2656,31190.0,29212.71877128028,2019-01-12 02:11:11,665.0,89.55726623535156,245.22,0.38,0.4409739,0.05578001216053963
20190112_01535914,102.2635,14.2683,31100.0,29276.615482607474,2019-01-12 02:11:15,678.0,89.46868133544922,244.98,0.38,0.45917353,0.05673683062195778
20190112_01535914,102.2724,14.2711,31020.002,29333.536984423296,2019-01-12 02:11:19,695.0,89.77609252929688,244.86,0.38,0.47557008,0.05733678862452507
20190112_01535914,102.281,14.274,30950.0,29383.44349821762,2019-01-12 02:11:23,710.0,90.537353515625,244.76,0.38,0.48926437,0.05811045691370964
20190112_01535914,102.2901,14.2767,30890.0,29426.29211090275,2019-01-12 02:11:27,714.0,91.34190368652344,244.66,0.38,0.49636525,0.059165459126234055
20190112_01535914,102.2992,14.2795,30820.002,29476.36601808811,2019-01-12 02:11:31,722.0,91.81580352783203,244.53,0.38,0.50760734,0.06007973104715347
20190112_01535914,102.308,14.2824,30740.0,29533.70922748234,2019-01-12 02:11:35,715.0,91.9749984741211,244.42,0.38,0.50683266,0.0607774555683136
20190112_01535914,102.317,14.2851,30650.0,29598.363378512862,2019-01-12 02:11:39,698.0,91.42876434326172,244.3,0.38,0.49946275,0.061141666024923325
20190112_01535914,102.3261,14.2881,30560.0,29663.17143448255,2019-01-12 02:11:43,683.0,91.75718688964844,244.33,0.38,0.48603737,0.061243485659360886
20190112_01535914,102.3349,14.291,30450.0,29742.59148579965,2019-01-12 02:11:47,672.0,91.20930480957031,244.17,0.38,0.48414522,0.06170687824487686
20190112_01535914,102.344,14.2937,30350.0,29814.993376862698,2019-01-12 02:11:51,665.0,90.15251922607422,244.03,0.38,0.48481637,0.0616990402340889
20190112_01535914,102.3531,14.2966,30240.0,29894.858900227762,2019-01-12 02:11:55,665.0,89.44617462158203,243.7,0.38,0.49976152,0.06300926208496094
20190112_01535914,102.362,14.2994,30140.0,29967.66830940038,2019-01-12 02:11:59,666.0,88.58213806152344,243.46,0.38,0.5116637,0.06367110460996628
20190112_01535914,102.3711,14.3023,30040.0,30040.673583067542,2019-01-12 02:12:03,676.0,88.2080078125,243.31,0.38,0.5258365,0.06400290876626968
20190112_01535914,102.3804,14.3051,29940.0,30113.875902775242,2019-01-12 02:12:07,684.0,88.0650405883789,243.05,0.38,0.54467344,0.06525764614343643
20190112_01535914,102.3891,14.308,29850.0,30179.927450369665,2019-01-12 02:12:11,690.0,87.99768829345703,242.87,0.39,0.5577687,0.06607933342456818
20190112_01535914,102.3984,14.3109,29760.0,30246.140448382677,2019-01-12 02:12:15,696.0,87.61709594726562,242.56,0.39,0.5797503,0.06762367486953735
20190112_01535914,102.4075,14.3136,29679.998,30305.13414207467,2019-01-12 02:12:19,704.0,87.76026153564453,242.43,0.39,0.5926739,0.06833185255527496
20190112_01535914,102.4164,14.3166,29590.0,30371.653080055148,2019-01-12 02:12:23,708.0,87.51062774658203,242.27,0.39,0.604454,0.06898140162229538
20190112_01535914,102.4257,14.3195,29500.0,30438.33748669693,2019-01-12 02:12:27,712.0,87.387939453125,242.04,0.39,0.6207695,0.0702342763543129
20190112_01535914,102.435,14.3224,29400.0,30512.624752130967,2019-01-12 02:12:31,717.0,87.37298583984375,241.84,0.39,0.6356097,0.07128491252660751
20190112_01535914,102.4439,14.3253,29320.002,30572.200559153418,2019-01-12 02:12:35,714.0,86.76490020751953,241.66,0.39,0.6435587,0.07191729545593262
20190112_01535914,102.4532,14.3281,29220.002,30646.857510967013,2019-01-12 02:12:39,714.0,86.19998931884766,241.5,0.39,0.65277064,0.07236510515213013
20190112_01535914,102.4624,14.331,29129.998,30714.2287860976,2019-01-12 02:12:43,715.0,86.10722351074219,241.17,0.39,0.6740832,0.07446630299091339
20190112_01535914,102.4715,14.3339,29040.0,30781.764417732786,2019-01-12 02:12:47,714.0,85.60921478271484,241.03,0.39,0.68187666,0.07491566240787506
20190112_01535914,102.4808,14.3366,28940.0,30857.004697711243,2019-01-12 02:12:51,713.0,85.02007293701172,240.85,0.39,0.6913368,0.07543408125638962
20190112_01535914,102.4901,14.3396,28840.0,30932.45578595208,2019-01-12 02:12:55,712.0,84.68526458740234,240.61,0.39,0.70537704,0.07669951766729355
20190112_01535914,102.499,14.3427,28720.002,31023.275744099177,2019-01-12 02:12:59,703.0,83.49417877197266,240.3,0.39,0.7172148,0.07780823856592178
20190112_01535914,102.5085,14.3454,28560.0,31144.851658459043,2019-01-12 02:13:03,694.0,82.07678985595703,240.11,0.39,0.7185619,0.07753197848796844
20190112_01535914,102.5177,14.3483,28400.0,31266.97883028798,2019-01-12 02:13:07,679.0,79.7660903930664,239.67,0.39,0.73281914,0.07836971431970596
20190112_01535914,102.5266,14.3512,28229.998,31397.35240825739,2019-01-12 02:13:11,669.0,77.972412109375,239.36,0.39,0.7420395,0.07855359464883804
20190112_01535914,102.5359,14.354,28070.002,31520.634532276184,2019-01-12 02:13:15,661.0,76.18305206298828,238.91,0.39,0.7649615,0.0798143669962883
20190112_01535914,102.5452,14.3569,27910.0,31644.4914978042,2019-01-12 02:13:19,659.0,75.10379791259766,238.59,0.39,0.78424793,0.08065535128116608
20190112_01535914,102.5539,14.3598,27740.0,31776.719461175424,2019-01-12 02:13:23,653.0,74.08103942871094,238.44,0.39,0.78541136,0.08029721677303314
20190112_01535914,102.5632,14.3626,27590.0,31893.937200498283,2019-01-12 02:13:27,645.0,72.96089172363281,238.22,0.39,0.7899424,0.080433189868927
20190112_01535914,102.5725,14.3655,27429.998,32019.541135263837,2019-01-12 02:13:31,642.0,72.55300903320312,237.96,0.4,0.8047028,0.08179429173469543
20190112_01535914,102.5814,14.3684,27279.998,32137.833317737328,2019-01-12 02:13:35,640.0,71.78800964355469,237.66,0.4,0.82411176,0.08293910324573517
20190112_01535914,102.5905,14.3711,27140.0,32248.71392538674,2019-01-12 02:13:39,640.0,71.315673828125,237.37,0.4,0.84639233,0.08442849665880203
20190112_01535914,102.5996,14.3741,26990.0,32368.031360311554,2019-01-12 02:13:43,644.0,71.26812744140625,237.1,0.4,0.87147343,0.08612939715385437
20190112_01535914,102.6085,14.377,26840.0,32487.88694085643,2019-01-12 02:13:47,639.0,70.48404693603516,236.83,0.4,0.8866696,0.0872163325548172
20190112_01535914,102.6176,14.3797,26700.0,32600.242487392497,2019-01-12 02:13:51,630.0,69.4951171875,236.62,0.4,0.88994414,0.08750027418136597
20190112_01535914,102.6267,14.3826,26540.0,32729.23444560266,2019-01-12 02:13:55,616.0,68.19171905517578,236.37,0.4,0.8892709,0.08777152746915817
20190112_01535914,102.6355,14.3856,26390.0,32850.73754091028,2019-01-12 02:13:59,599.0,66.55867767333984,236.06,0.4,0.8891162,0.08810503780841827
20190112_01535914,102.6446,14.3885,26250.0,32964.646001824854,2019-01-12 02:14:03,582.0,64.81344604492188,235.81,0.4,0.88409,0.08779914677143097
20190112_01535914,102.6535,14.3916,26100.0,33087.23795595221,2019-01-12 02:14:07,565.0,63.14004898071289,235.5,0.4,0.8824538,0.08795610815286636
20190112_01535914,102.6623,14.3947,25960.0,33202.17289559109,2019-01-12 02:14:11,549.0,61.54549026489258,235.27,0.4,0.87574476,0.08758507668972015
20190112_01535914,102.6712,14.3976,25829.998,33309.350080725395,2019-01-12 02:14:15,527.0,59.4931755065918,234.9,0.4,0.87166095,0.08786644786596298
20190112_01535914,102.6801,14.4005,25700.0,33416.961691363,2019-01-12 02:14:19,510.0,58.247840881347656,234.66,0.41,0.86203945,0.08812106400728226
20190112_01535914,102.6889,14.4034,25580.0,33516.68889504186,2019-01-12 02:14:23,493.0,56.5574951171875,234.33,0.41,0.8604515,0.08838093280792236
20190112_01535914,102.6978,14.4062,25470.0,33608.438827962615,2019-01-12 02:14:27,480.0,55.34651184082031,234.08,0.41,0.8566979,0.08850301802158356
20190112_01535914,102.7069,14.4089,25360.0,33700.51016972237,2019-01-12 02:14:31,464.0,53.81413650512695,233.84,0.41,0.8484218,0.08823699504137039
20190112_01535914,102.7156,14.4117,25250.0,33792.90544772496,2019-01-12 02:14:35,449.0,52.38298034667969,233.6,0.41,0.8400961,0.08796655386686325
20190112_01535914,102.7246,14.4144,25150.0,33877.18440891715,2019-01-12 02:14:39,435.0,51.11327362060547,233.35,0.41,0.8332902,0.08798004686832428
